doctor_name,specialization,city,clinic,rating,reviews_count,experience_years,price,consultation_format,source,profile_url,price_segment
Гамри Аднан Халиль,Андролог • Уролог,Алматы,"Клиника ""Q-MED"" (ТОО ""Q-laboratory"")",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/648366941669133286,unknown
Бикташева Хазина Мусатаевна,Акушер-гинеколог • Гинеколог,Алматы,"Клиника ""Q-MED"" (ТОО ""Q-laboratory"")",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/321415811526019201,unknown
Ержанов Жанторе Байжанович,"ЛОР, Оториноларинголог",Астана,"ЛОР центр ""Сезiм"" на Богенбай батыра",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/228657441698992554,unknown
Бычкова Елена,Дерматокосметолог • Дерматолог,Алматы,Клиника Оксаны Малицкой,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/135354901696408288,unknown
Абдувахабова Гульнара Бабыркызы,Врач УЗИ,Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/926118441754476271,unknown
Илесбаева Макпал Бахтияровна,Врач общей практики (ВОП) • Гематолог,Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/285406101754477131,unknown
Уалихан Мадина Аширханқызы,Врач УЗИ,Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/341341071754476541,unknown
Сарыбекова Камиля Намазбековна,Гинеколог,Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/853083811754475048,unknown
Джабраилова Зарина Салавдиновна,"Невропатолог, Невролог • Эпилептолог",Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/591601341481711800,unknown
Қонақбаев Ескендір Жандаралиевич,Андролог • Уролог,Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/490207731754474269,unknown
Токкулиева Дария Болатовна,Дерматокосметолог,Шымкент,"Медицинский центр ""MEREI MED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/687319261754473999,unknown
Давлетова Дилафруз Тухтасиновна,Массажист,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/892761771485410367,unknown
Журба Виталия Сергеевна,"Офтальмолог, Окулист",Алматы,Офтальмологический центр ДОКТОРА КУРБАНОВА,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/780668841487069213,unknown
Рахманкулов Гавхар,Гематолог,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/214047521698909341,unknown
Сармурзина Гульнур Хасановна,"ЛОР, Оториноларинголог • Сурдолог",Актау,"ЛОР-клиника ""ЛОР-МЕДИУС""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/681744281523006911,unknown
Алдабергенова Орынша Танатаровна,"ЛОР, Оториноларинголог",Актау,"ЛОР-клиника ""ЛОР-МЕДИУС""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/738882071523007846,unknown
Исабаева Эльмира Ешмуханбетовна,Стоматолог • Стоматолог-имплантолог,Алматы,"ПОЛИКЛИНИКА AQMED (8 мкр, 58)",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/791186831571713638,unknown
Абдыхалыкова Гулайым Абдыхалыкызы,Психиатр,Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/150378621545903257,unknown
Сарсенбаева Патима Аубакировна,Психиатр,Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/247563971545891077,unknown
Уразова Алма Кабланбековна,Психиатр,Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/374917031545891362,unknown
Жакебаева Гулсим Назарбековна,Психиатр,Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/686256271545903882,unknown
Искендирова Жанар Амандыковна,Лаборант,Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/630708871545901985,unknown
Байекеева Лайля Журахановна,Психиатр,Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/953635331545902576,unknown
Кукеева Раиса Муратовна,"Невропатолог, Невролог",Кызылорда,Кызылординский областной центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/982392561545895833,unknown
Мукашева Венера Алмабековна,Врач УЗИ,Астана,"Медицинский центр ""АЙЯ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/279312741677082139,unknown
Тауасаров Аидынгали Кумисбекович,Врач КТ • Врач МРТ,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/379623091698826808,unknown
Плотникова Александра Васильевна,"ЛОР, Оториноларинголог",Алматы,"Медицинский центр ""A CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/388781661486536509,unknown
Еспанова Бахыт Дулатбаевна,Терапевт,Алматы,"Медицинский центр ""A CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/537701551523611878,unknown
Мусина Гульмира Сайлаубековна,Акушер-гинеколог • Гинеколог,Алматы,"TOO ""Alta life""",5.0,3.0,,,,doctor.kz,https://doctor.kz/doctors/978627241481261021,unknown
Есенбулатова Алия Сагинтаевна,Аллерголог • Терапевт,Атырау,"Медицинский центр ""OPEN CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/502259651704356151,unknown
Султанкулова Лаура Кайратовна,Эндокринолог,Талгар,"Медицинский центр ""FAMILY CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/303601511720784386,unknown
Литвиненко Назира Ибрагимовна,Дерматовенеролог • Дерматокосметолог,Талгар,"Медицинский центр ""FAMILY CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/909143261541130838,unknown
Муслимова Татьяна Борисовна,Невропатолог детский,Талгар,"Медицинский центр ""FAMILY CLINIC""",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/394165111541069646,unknown
Бадалов Чингиз Ахматович,Хирург,Алматы,"Медицинский центр ""FAMILY CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/815869281528430546,unknown
Шормакова Улжан Ботановна,Врач общей практики (ВОП) • Нефролог • Педиатр,Талгар,"Медицинский центр ""FAMILY CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/553179871720785676,unknown
Набиева Ольга Васильевна,Гастроэнтеролог • Педиатр,Талгар,"Медицинский центр ""FAMILY CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/419334151541127892,unknown
Тетроева Диана Биналиевна,Терапевт,Талгар,"Медицинский центр ""FAMILY CLINIC""",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/23495561541066830,unknown
Раева Лаура Бекеновна,Ревматолог • Терапевт,Талгар,"Медицинский центр ""FAMILY CLINIC""",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/42556721549337643,unknown
Датхаева Жамиля Ибадуллаевна,Пульмонолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/322138531698398507,unknown
Садуов Нурмухамед Ерланович,"ЛОР, Оториноларинголог",Алматы,"PRO-ЛОР, Лечебно-диагностический центр оториноларингологии",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/145770131660288314,unknown
Альмухамбетова Наиля Рифатовна,"Офтальмолог, Окулист",Алматы,Офтальмологический центр ДОКТОРА КУРБАНОВА,5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/999594041487069108,unknown
Дуйсеков Куаныш Еркинович,"ЛОР, Оториноларинголог",Алматы,"Медицинский центр ЭМИРМЕД (г.Алматы, ул.Розыбакиева, 37в)",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/329031861660287897,unknown
Абдижамилов Бабур Мехманкулович,Врач КТ • Рентгенолог,Алматы,"Медицинский центр Эмирмед (г.Алматы, ул.Нусупбекова, 26/1)",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/75836791615871778,unknown
Куралбек Калижан Нуржанович,"ЛОР, Оториноларинголог",Алматы,"Медицинский центр Эмирмед (г.Алматы, ул.Манаса, 53А)",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/240700131692099056,unknown
Балкенова Аксулу Турганбаевна,"Офтальмолог, Окулист",Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/420831941701332278,unknown
Кайыпбек Гулзира Нурлановна,Пульмонолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/537465641632977849,unknown
Кенжебаев Аскар Мельдебекович,Стоматолог • Стоматолог-терапевт • Стоматолог-хирург,Алматы,"Стоматологическая клиника ""КЛАССИК-АР""",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/452739541507715270,unknown
